fid,ele,dist_cum,lat,lon
2181,3049.66,1183498.34424214,38.344527,-119.638015
2182,3108.97,1183702.49523765,38.346329,-119.637548
2183,3172.1,1184432.30502519,38.34455,-119.629511
2184,3200.87,1184912.96786733,38.347132,-119.625097
2185,3198.03,1185613.22940089,38.353435,-119.624763
2186,3132.67,1186187.17732095,38.358548,-119.623786
2187,3095.61,1186622.27563879,38.362442,-119.624355
2188,3017.19,1186970.99398625,38.363976,-119.627837
2189,2922.08,1187688.89262696,38.3701,-119.630478
2190,2864.51,1188345.31579494,38.37443,-119.635594
2191,2767.27,1189307.84643407,38.382616,-119.639227
2192,2716.9,1189873.58952735,38.386446,-119.643499
2193,2658.05,1190392.7328895,38.390187,-119.647065
2194,2641.84,1191211.3653746,38.394841,-119.654334
2195,2592.09,1191804.38113795,38.399772,-119.656946
2196,2528.44,1192302.44808111,38.403786,-119.659494
2197,2489.88,1193066.84471827,38.409177,-119.664939
2198,2506.86,1193659.00228643,38.413916,-119.668052
2199,2586.07,1194045.21521706,38.416959,-119.670196
2200,2671.89,1194197.86329436,38.416786,-119.67193
2201,2696.9,1194959.98249455,38.423007,-119.675622
2202,2645.46,1195875.25389659,38.430103,-119.68096
2203,2652.81,1196551.87628251,38.436054,-119.679283
2204,2643.82,1196972.78722155,38.439813,-119.679916
2205,2704.17,1197509.66040517,38.440815,-119.685932
2206,2675.13,1198081.68209852,38.443847,-119.69123
2207,2625.53,1198700.43116949,38.445199,-119.698106
2208,2699.92,1199196.68885139,38.447774,-119.702753
2209,2796.49,1199763.29237357,38.452859,-119.703317
2210,2831.76,1200195.08313789,38.450588,-119.707333
2211,2832.12,1200873.65478235,38.448809,-119.71477
2212,2793.56,1201457.58322713,38.448908,-119.721458
2213,2784.51,1201933.98016523,38.452596,-119.724249
2214,2795.5,1202617.3368108,38.458256,-119.727328
2215,2812.84,1203213.98478055,38.462706,-119.723494
2216,2810.42,1203620.76626246,38.465594,-119.720625
2217,2758.33,1204231.2757366,38.469674,-119.725316
2218,2721.02,1204574.59736457,38.471841,-119.728123
2219,2758.42,1205055.8855674,38.476007,-119.729651
2220,2719.71,1205770.32495511,38.480906,-119.734961
2221,2660.12,1206355.25184147,38.486106,-119.736045
2222,2620.13,1207002.39553808,38.481085,-119.739814
2223,2536.43,1207365.31411081,38.480311,-119.743855
2224,2542.85,1207798.61928393,38.482064,-119.748292
2225,2556.07,1208288.19678401,38.485176,-119.752268
2226,2612.74,1208714.99258306,38.487063,-119.75653
2227,2677.58,1209221.80310396,38.490302,-119.760624
2228,2623.54,1209886.7593547,38.495417,-119.764591
2229,2578.76,1210541.96250181,38.499144,-119.770415
2230,2606.31,1211005.41343218,38.502965,-119.768274
2231,2686.7,1211535.24229976,38.504449,-119.774047
2232,2776.69,1212329.80775791,38.511394,-119.776252
2233,2847.23,1213184.00883727,38.5186,-119.779688
2234,2801.7,1213544.10750652,38.521355,-119.777508
2235,2743.44,1214117.01502629,38.526081,-119.774868
2236,2662.34,1214676.02958456,38.530833,-119.77699
2237,2636.78,1214805.85459201,38.531879,-119.777656
2238,2579.64,1215099.96970651,38.532467,-119.780945
2239,2529.78,1215365.66774199,38.534149,-119.783113
2240,2528.67,1215707.55687392,38.53598,-119.786266
2241,2591.17,1216124.33625542,38.538712,-119.789545
2242,2650,1216792.53665883,38.54435,-119.79223
2243,2667.44,1217206.83109678,38.542563,-119.796402
2244,2644.48,1217731.58556829,38.543827,-119.802202
2245,2658.15,1218269.12240035,38.5457,-119.807888
2246,2683.38,1218554.45936546,38.547649,-119.810022
2247,2697.64,1218871.94619736,38.549075,-119.813179
2248,2685.87,1219420.174899,38.552656,-119.81751
2249,2695.81,1219974.93907658,38.554195,-119.823565
2250,2676.09,1220527.67480451,38.555797,-119.829569
2251,2685.36,1221104.10277154,38.560795,-119.831363
2252,2666.87,1222064.73576061,38.568434,-119.826184
2253,2655.36,1222549.27506122,38.572582,-119.827915
2254,2637.46,1222976.57388555,38.574593,-119.832096
2255,2622.65,1224022.83193362,38.583933,-119.830486
2256,2576.35,1224261.85658683,38.584897,-119.832939
2257,2569.27,1224677.99380168,38.587544,-119.829557
2258,2561.32,1225158.03900219,38.589224,-119.82448
2259,2553.07,1225407.63201329,38.590479,-119.822103
2260,2565.74,1225795.17215808,38.5939,-119.821216
2261,2501.56,1226102.94003564,38.596539,-119.820133
2262,2495.66,1226285.94415213,38.59814,-119.820634
2263,2567.21,1226963.24513689,38.603343,-119.816573
2264,2626.67,1227459.08950523,38.607789,-119.817121
2265,2571.22,1228030.57410557,38.609612,-119.823257
2266,2574,1228387.64762265,38.610859,-119.827036
2267,2611.24,1228666.60857623,38.613343,-119.826551
2268,2582.76,1229564.4912385,38.619376,-119.833418
2269,2482.45,1229928.24675948,38.617398,-119.836748
2270,2516.54,1230327.38186188,38.61761,-119.841323
2271,2503.4,1230699.84314161,38.618643,-119.845392
2272,2402.14,1231146.15540552,38.621924,-119.848354
2273,2399.97,1231849.27657027,38.616838,-119.853166
2274,2481.04,1232428.66119573,38.612423,-119.856714
2275,2446.35,1233179.22136415,38.608689,-119.863898
2276,2438.28,1233709.76850871,38.608721,-119.869989
2277,2407.53,1234287.56352736,38.606523,-119.876002
2278,2417.1,1234810.76470449,38.605286,-119.881798
2279,2373.54,1235410.806254,38.608115,-119.887668
2280,2382.84,1235903.32206794,38.610244,-119.892629
2281,2416.67,1236318.52128747,38.61353,-119.894906
2282,2407.64,1236832.17933484,38.616564,-119.899359
2283,2413.62,1237265.76823074,38.619159,-119.90308
2284,2459.97,1237862.68490705,38.622931,-119.907965
2285,2484.94,1238150.83058048,38.624437,-119.91066
2286,2544.45,1238429.19799544,38.625,-119.913775
2287,2582.41,1238963.1067978,38.626263,-119.919691
2288,2601.37,1239344.18671616,38.628845,-119.922575
2289,2619.64,1239895.09840954,38.633576,-119.924486
2290,2665.66,1240395.6808073,38.635506,-119.929682
2291,2787.31,1241331.84366346,38.6389,-119.939525
2292,2719.42,1241838.67728878,38.641042,-119.944666
2293,2638.98,1242817.55102282,38.647679,-119.952069
2294,2697.68,1243350.89396139,38.649843,-119.957539
2295,2714.94,1244583.29971968,38.660502,-119.961498
2296,2707.4,1245065.37710506,38.660233,-119.967026
2297,2655.48,1245420.21517417,38.661968,-119.97045
2298,2625.14,1245750.76902429,38.664334,-119.972756
2299,2558.64,1246078.81834208,38.666733,-119.974957
2300,2538.88,1246665.22185346,38.67166,-119.977387
2301,2608.24,1247299.57610595,38.677204,-119.97562
2302,2677.83,1247614.42299168,38.68004,-119.975575
2303,2728.8,1248105.8714803,38.68065,-119.981169
2304,2722.89,1248738.14915068,38.684512,-119.98651
2305,2672.87,1249167.78948625,38.687006,-119.990286
2306,2620.66,1249590.53271873,38.690622,-119.99181
2307,2623.06,1249971.49607114,38.69381,-119.990189
2308,2620.2,1250402.77220588,38.695906,-119.994363
2309,2607.22,1251015.98633883,38.698502,-120.000585
2310,2613.9,1251428.68074932,38.702212,-120.000889
2311,2672.85,1251786.28927161,38.704686,-120.003522
2312,2627.76,1252552.20996319,38.711258,-120.006203
2313,2568.44,1253212.20617758,38.717051,-120.00791
2314,2554.51,1253951.82962732,38.722832,-120.012138
2315,2546.23,1255026.96440434,38.729765,-120.020771
2316,2530.99,1255728.3702279,38.735413,-120.024387
2317,2590.28,1256277.77750478,38.737333,-120.030211
2318,2646.13,1256769.22460237,38.740757,-120.033794
2319,2630.01,1257115.05539482,38.743631,-120.035329
2320,2675.01,1257893.55215841,38.741575,-120.04389
2321,2716.33,1258616.24885045,38.747127,-120.048231
2322,2721.01,1259402.43955228,38.75355,-120.052041
2323,2720.69,1259994.00504399,38.758655,-120.050089
2324,2652.34,1260311.26925859,38.761511,-120.049954
2325,2641.97,1260739.27503645,38.764882,-120.047564
2326,2647.67,1261468.88410425,38.771198,-120.049886
2327,2598.55,1262319.30617826,38.778697,-120.051886
2328,2665.41,1263200.77848855,38.783407,-120.043719
2329,2608.81,1263578.34989727,38.786673,-120.044932
2330,2515.79,1263952.12714889,38.788356,-120.041206
2331,2448.29,1264573.349254,38.792529,-120.036442
2332,2362.3,1265091.52405619,38.797008,-120.034763
2333,2313.83,1265387.94423642,38.799053,-120.036957
2334,2280.14,1265919.64807702,38.802002,-120.032134
2335,2300.8,1266503.67195117,38.807197,-120.033195
2336,2253.53,1267185.48340071,38.813269,-120.034375
2337,2247.57,1267779.84533788,38.818384,-120.036397
2338,2210.41,1268372.30772142,38.82315,-120.039467
2339,2259.87,1268798.81256015,38.826925,-120.04038
2340,2293.77,1269060.05350046,38.829278,-120.040425
2341,2288.9,1269603.44072866,38.833894,-120.042507
2342,2263.54,1269749.91380169,38.83458,-120.043948
2343,2284.39,1270199.13562184,38.836987,-120.048107
2344,2312.54,1271825.01558603,38.845579,-120.063273
2345,2291.49,1272370.73163391,38.844328,-120.069352
2346,2277.14,1273120.01316635,38.847297,-120.077103
2347,2310.18,1273637.07599228,38.84754,-120.083051
2348,2379.41,1274460.8436264,38.849311,-120.092266
2349,2456.52,1275191.38032461,38.851527,-120.10019
2350,2541.5,1276271.23373632,38.855911,-120.111295
2351,2525.67,1277098.40873271,38.85899,-120.119973
2352,2505.32,1277807.04378263,38.862977,-120.126349
2353,2479.44,1278654.72959568,38.867382,-120.134327
2354,2478.64,1279236.91838035,38.869608,-120.140401
2355,2476.64,1279961.40168828,38.874953,-120.145191
2356,2443.5,1280353.04451406,38.87845,-120.144595
2357,2410.84,1280778.84301669,38.878161,-120.139702
2358,2411.82,1281444.1438849,38.878398,-120.132041
2359,2376.54,1281903.80604844,38.87907,-120.126814
2360,2376.52,1282260.55441835,38.882169,-120.125726
2361,2346.51,1282698.17864224,38.884631,-120.121787
2362,2380.17,1283032.51844988,38.885179,-120.117998
2363,2479.25,1283396.65230858,38.887538,-120.115082
2364,2550.16,1283802.11098243,38.890898,-120.116914
2365,2604.33,1284842.92121076,38.896074,-120.126917
2366,2713.35,1285789.18335777,38.902199,-120.134503
2367,2773.42,1286132.18062903,38.903854,-120.137842
2368,2843.86,1286354.61489363,38.904774,-120.135564
2369,2785.99,1287052.87855647,38.910959,-120.1341
2370,2688.59,1287392.55739539,38.912937,-120.137088
2371,2599.09,1288044.08066965,38.917107,-120.142374
2372,2530.5,1288693.67741542,38.919645,-120.149123
2373,2527.54,1289085.88772078,38.921298,-120.15312
2374,2531.13,1289607.60995772,38.925377,-120.156108
2375,2470.85,1290271.98082422,38.930511,-120.152171
2376,2428.18,1290699.4095645,38.93396,-120.14998
2377,2408.11,1291148.67764908,38.935662,-120.154681
2378,2400.63,1291597.47203702,38.939252,-120.157061
2379,2437.58,1291871.29174629,38.941673,-120.157665
2380,2467.39,1292272.7219004,38.945068,-120.159259
2381,2471.88,1292800.81407765,38.948696,-120.163199
2382,2414.13,1293153.58494512,38.950898,-120.166133
2383,2380.52,1293684.16120599,38.955524,-120.167671
2384,2336.86,1294366.56757674,38.961029,-120.171174
2385,2349.05,1294973.60296524,38.966464,-120.171943
2386,2406.78,1295364.28777818,38.96934,-120.169345
2387,2417.35,1296162.56064212,38.973701,-120.176669
2388,2443.91,1296888.19945847,38.978581,-120.18224
2389,2417.92,1297735.858703,38.985316,-120.186849
2390,2403.85,1298512.50600953,38.991468,-120.191117
2391,2375.98,1299278.68628144,38.997165,-120.196109
2392,2332.64,1300389.68668065,39.003206,-120.206334
2393,2291.91,1301333.41315791,39.010281,-120.212374
2394,2296.35,1302244.04470612,39.017855,-120.216411
2395,2262.36,1303131.66911466,39.025115,-120.212117
2396,2217.47,1303671.60781325,39.029888,-120.213315
2397,2181.49,1304070.8041296,39.032145,-120.216904
2398,2170.65,1304900.17828448,39.033647,-120.226287
2399,2139.44,1305412.79550836,39.031986,-120.231811
2400,2159.68,1306158.6816944,39.037005,-120.237538
2401,2134.02,1306770.14327967,39.041268,-120.24201
2402,2110.99,1307470.11470281,39.04645,-120.246616
2403,2146.78,1308134.74495358,39.052305,-120.245014
2404,2207.18,1309160.64245411,39.060705,-120.249954
2405,2252.55,1309710.77496091,39.064493,-120.245856
2406,2267.76,1310551.51806908,39.069922,-120.239083
2407,2309.28,1311173.15432065,39.073836,-120.233946
2408,2382.1,1311901.36506675,39.077931,-120.24052
2409,2468.67,1312633.14510151,39.082585,-120.246509
2410,2510.56,1313140.17990805,39.087142,-120.246118
2411,2472.15,1313683.55967277,39.092022,-120.245634
2412,2415.03,1313917.44233756,39.093119,-120.243326
2413,2368.9,1314606.02259701,39.098622,-120.239654
2414,2414.18,1315177.31748594,39.102423,-120.235202
2415,2527.31,1315401.46713644,39.104442,-120.235184
2416,2533.48,1316524.4746826,39.113993,-120.239461
2417,2537.1,1317607.34638515,39.122158,-120.246311
2418,2504.21,1318033.94648862,39.125996,-120.246553
2419,2532.53,1319209.96735654,39.136513,-120.244926
2420,2562.99,1320569.71717446,39.148496,-120.24818
2421,2552.23,1321265.31435548,39.154488,-120.250532
2422,2480.93,1322592.3231288,39.165984,-120.254737
2423,2360.15,1323119.92340225,39.170626,-120.253429
2424,2292.68,1323370.52725684,39.172332,-120.255328
2425,2258.8,1323806.00604021,39.170746,-120.259937
2426,2213.42,1324193.55858995,39.167997,-120.262701
2427,2163.21,1325055.74299743,39.170519,-120.272137
2428,2250.22,1326170.96391099,39.176888,-120.282117
2429,2324.24,1326642.09542154,39.180488,-120.285004
2430,2421.73,1327130.74851507,39.18301,-120.289639
2431,2474.08,1327867.66604006,39.188863,-120.285616
2432,2513.51,1328256.49938424,39.192365,-120.285548
2433,2586.42,1328595.92571434,39.195025,-120.283611
2434,2568.6,1328938.12621474,39.197736,-120.281726
2435,2539.48,1329184.29797973,39.199949,-120.281905
2436,2519.13,1329656.35475082,39.203814,-120.279627
2437,2515.31,1330298.29871183,39.208712,-120.275677
2438,2463.56,1330983.30871468,39.214822,-120.276782
2439,2401.85,1331452.06519649,39.218978,-120.27774
2440,2377.75,1331867.53051354,39.222696,-120.277193
2441,2301.8,1332174.64934034,39.225414,-120.276531
2442,2350.2,1332618.98221933,39.229392,-120.277097
2443,2385.65,1333137.97436749,39.233325,-120.280346
2444,2443.77,1333769.22617537,39.238651,-120.282906
2445,2560.73,1334263.72834055,39.242836,-120.280945
2446,2660.33,1334969.98898251,39.247779,-120.286095
2447,2580.42,1335922.86337328,39.254656,-120.2927
2448,2515.81,1336706.34171982,39.257694,-120.300893
2449,2503.41,1337499.1142534,39.264161,-120.296998
2450,2459.48,1338285.84686063,39.269256,-120.303334
2451,2424.05,1339197.97712749,39.275561,-120.310111
2452,2380.37,1340378.90504107,39.284308,-120.317899
2453,2433.46,1341056.59325471,39.288685,-120.323374
2454,2393.15,1341765.97747903,39.294782,-120.320914
2455,2345.99,1342467.55022862,39.301083,-120.321532
2456,2307.31,1343016.16639513,39.305957,-120.32258
2457,2248.56,1343522.49317357,39.310311,-120.324327
2458,2164.75,1343981.42737862,39.314369,-120.325341
2459,2142.46,1344601.00851523,39.319331,-120.322053
2460,2160.59,1344977.82617778,39.322677,-120.32132
2461,2195.85,1345088.67670519,39.323587,-120.321849
2462,2215.65,1345216.75830055,39.324552,-120.321035
2463,2192.09,1345439.88050251,39.326451,-120.320188
2464,2145,1345623.64857561,39.328042,-120.320776
2465,2138.71,1346054.76636847,39.331755,-120.32224
2466,2175.77,1346486.56770097,39.335161,-120.324658
2467,2188.46,1346946.11434211,39.337576,-120.328987
2468,2194.79,1347313.88475404,39.338346,-120.333136
2469,2194.62,1347828.28104552,39.34243,-120.335954
2470,2194.62,1347828.28104552,39.34243,-120.335954
2471,2228.7,1348798.13128312,39.345206,-120.339844
2472,2211.71,1349240.94242947,39.342578,-120.343708
2473,2235.93,1349868.86252564,39.345328,-120.350073
2474,2276.44,1350675.77841383,39.352163,-120.353256
2475,2305.88,1351137.13414964,39.356063,-120.355104
2476,2348.73,1351565.55313144,39.358829,-120.35857
2477,2418.45,1352104.71929232,39.358558,-120.364816
2478,2428.82,1352886.70168982,39.365571,-120.365659
2479,2380.84,1353310.75863979,39.369202,-120.367186
2480,2426.11,1353820.47955164,39.373698,-120.368384
2481,2504.34,1354302.29253786,39.377932,-120.369611
2482,2550.95,1355212.14260259,39.385717,-120.37291
2483,2469.59,1355771.82594621,39.389737,-120.37683
2484,2394.81,1356199.67210259,39.393366,-120.378501
2485,2339.57,1356459.86937362,39.395627,-120.379296
2486,2305.41,1356766.05304996,39.397489,-120.376674
2487,2314.84,1357198.4890059,39.40131,-120.377648
2488,2358.73,1357826.10977949,39.404337,-120.383802
2489,2402.12,1358153.29909462,39.405296,-120.387394
2490,2410.76,1358743.4381617,39.409556,-120.391492
2491,2365.32,1358950.09716581,39.409746,-120.393879
2492,2332.09,1359261.21084394,39.410071,-120.397467
2493,2326.01,1359656.92271854,39.413223,-120.399612
2494,2356.65,1360112.30977074,39.416663,-120.402492
2495,2399.59,1360448.99609446,39.418358,-120.405734
2496,2442.68,1360598.5312374,39.41894,-120.4073
2497,2459.54,1361334.03277701,39.420252,-120.415672
2498,2458.12,1361960.399317,39.425178,-120.419218
2499,2415.75,1362407.70557443,39.428727,-120.421677
2500,2386.49,1362896.21360287,39.433127,-120.421655
2501,2380.08,1363559.45591593,39.432736,-120.429342
2502,2391.02,1364554.32824939,39.42697,-120.438187
2503,2331.93,1365142.73765449,39.424661,-120.444338
2504,2295.91,1365514.26852863,39.425506,-120.448513
2505,2426.35,1366128.96691027,39.429571,-120.45336
2506,2469.85,1366999.04587214,39.433734,-120.461922
2507,2395.68,1367559.09168917,39.438374,-120.464474
2508,2350.69,1367999.13022994,39.442286,-120.463653
2509,2333.53,1368671.26684573,39.448184,-120.461892
2510,2433.66,1369204.46734254,39.452317,-120.465047
2511,2443.5,1370183.98309405,39.459597,-120.471476
2512,2401.46,1371274.97550488,39.467593,-120.478845
2513,2317.84,1372269.79034464,39.467452,-120.490404
2514,2254.74,1372672.56150476,39.46757,-120.495082
2515,2186.13,1372966.1631217,39.469062,-120.497899
2516,2222.66,1373553.17103362,39.470968,-120.504262
2517,2182.04,1374556.3940003,39.470135,-120.515871
2518,2144.25,1374857.67697262,39.471529,-120.518875
2519,2073.83,1375687.27868821,39.478952,-120.51998
2520,1995.21,1376723.33991797,39.487671,-120.524272
2521,1942.18,1377610.6425033,39.495246,-120.52756
2522,1888.44,1378803.08622249,39.505889,-120.529422
2523,1939.8,1379625.88194101,39.511147,-120.536164
2524,1929.92,1380557.23991534,39.516014,-120.544985
2525,1900.33,1380817.01193083,39.516822,-120.54782
2526,1891.8,1381552.58472716,39.522251,-120.552723
2527,1907.72,1382031.38019789,39.521508,-120.558208
2528,1954.22,1382529.60189474,39.524333,-120.56271
2529,1969.67,1383095.84065958,39.526399,-120.568731
2530,1969.37,1383501.93116374,39.529361,-120.571502
2531,1923.34,1383920.35455404,39.532829,-120.573407
2532,1859.13,1384106.80796964,39.53229,-120.571353
2533,1801.16,1384521.45248835,39.534268,-120.567262
2534,1756.57,1384975.49370917,39.53835,-120.566942
2535,1676.98,1385303.09681211,39.541182,-120.568012
2536,1639.47,1385587.83354859,39.542769,-120.570614
2537,1594.4,1385814.47114848,39.543753,-120.572924
2538,1547.64,1386557.3023627,39.54987,-120.576425
2539,1508.65,1387240.84637665,39.555958,-120.577609
2540,1480.72,1388259.70125517,39.563303,-120.584716
2541,1450.28,1388663.02690717,39.565539,-120.588415
2542,1465.44,1389154.40545928,39.568304,-120.59288
2543,1478.08,1389728.91214401,39.570544,-120.598907
2544,1466,1390903.85041734,39.579728,-120.605701
2545,1404.35,1391084.19895454,39.580214,-120.607704
2546,1398.57,1391668.39466681,39.576523,-120.61255
2547,1488.17,1392256.36802266,39.581434,-120.609989
2548,1566.12,1392877.15386235,39.586784,-120.612089
2549,1635.09,1393191.94944233,39.587853,-120.615483
2550,1719.02,1393431.07486057,39.585702,-120.615342
2551,1795.75,1393725.19279748,39.586376,-120.618653
2552,1856.42,1394252.64242344,39.58273,-120.622589
2553,1874.65,1395264.66428813,39.579257,-120.63348
2554,1954.46,1395747.21726155,39.579451,-120.639091
2555,1981.87,1396234.5170084,39.583078,-120.642285
2556,2084.84,1396713.30226455,39.584474,-120.647558
2557,2168.83,1397459.98781744,39.587241,-120.65548
2558,2193.82,1398264.82125511,39.592244,-120.66226
2559,2239.72,1399142.63624173,39.600148,-120.662508
2560,2181.78,1400228.6540457,39.609602,-120.665753
2561,2153.68,1400657.22618415,39.613462,-120.665782
2562,2153.52,1401542.79199116,39.621438,-120.665728
2563,2213.56,1402401.04030316,39.629102,-120.667032
2564,2250.35,1402838.18175548,39.63249,-120.669626
2565,2272.48,1403732.7940111,39.640253,-120.672418
2566,2263.42,1404462.42106173,39.64682,-120.672101
2567,2256.32,1405235.40988641,39.653127,-120.668287
2568,2229.91,1405979.35320901,39.659652,-120.670258
2569,2150.96,1406442.68798718,39.66226,-120.674473
2570,2210.52,1407178.88834669,39.665412,-120.682021
2571,2235.52,1407858.50961297,39.671528,-120.682346
2572,2259.77,1408613.8623938,39.678267,-120.681139
2573,2274.82,1409125.60031286,39.68172,-120.68509
2574,2238.52,1410259.4993824,39.688221,-120.695284
2575,2234.9,1410780.01795438,39.689284,-120.701194
2576,2214.53,1411243.75553805,39.6917,-120.705604
2577,2157.54,1411854.24583443,39.697059,-120.707197
2578,2186.12,1412251.51943833,39.699907,-120.710001
2579,2213,1412638.83986867,39.702076,-120.713538
2580,2210.94,1413434.9244894,39.706914,-120.720389
2581,2111.61,1414289.68158533,39.706191,-120.730312
2582,2053.84,1415030.48857072,39.708134,-120.738576
2583,2039.21,1415463.16042136,39.710897,-120.742134
2584,2011.54,1416134.49169172,39.714833,-120.748077
2585,2074.24,1416860.08319382,39.717177,-120.755976
2586,2151.53,1417407.86145734,39.716939,-120.762357
2587,2248.03,1418080.81549165,39.719194,-120.769642
2588,2170.27,1418339.49465282,39.71934,-120.772653
2589,2121.34,1418505.94320795,39.718829,-120.774478
2590,2041.81,1419127.31561409,39.714185,-120.778522
2591,1967.16,1419447.20773662,39.715885,-120.781534
2592,1932.29,1419948.87174325,39.714258,-120.786992
2593,1874.72,1420299.92318473,39.71741,-120.787314
2594,1805.71,1421178.49467241,39.723824,-120.793315
2595,1769.91,1422025.90644262,39.730532,-120.79803
2596,1782.49,1422845.02073929,39.734895,-120.805735
2597,1813.3,1423334.8773873,39.732741,-120.810722
2598,1845.06,1423898.54981057,39.736871,-120.814546
2599,1876.23,1424328.13595938,39.740737,-120.814747
2600,1954.45,1424769.30846881,39.744344,-120.816906
2601,1966.19,1425479.90312412,39.745918,-120.824942
2602,1934.84,1425921.89797964,39.748067,-120.829283
2603,1963.95,1426480.72030484,39.747867,-120.835798
2604,2059.04,1427267.465654,39.750723,-120.844199
2605,2129.1,1428155.48177513,39.757947,-120.848646
2606,2039.77,1429410.75363798,39.76652,-120.858196
2607,2036.11,1430461.4359108,39.774053,-120.865618
2608,2131.6,1431170.06562466,39.77633,-120.873345
2609,2031.56,1432387.68668314,39.786875,-120.877248
2610,1992.4,1433333.3837708,39.783559,-120.887417
2611,1994.15,1434045.52071737,39.780509,-120.89473
2612,1999.8,1434990.26288269,39.780874,-120.905748
2613,1913.88,1435875.09219831,39.784515,-120.914936
2614,1799.59,1437175.43268195,39.782305,-120.929843
2615,1802.72,1438068.86928352,39.779253,-120.939493
2616,1755.63,1438867.75721254,39.778059,-120.948689
2617,1836.16,1439908.44700942,39.771788,-120.957717
2618,1780.86,1440552.64588668,39.769565,-120.964662
2619,1756.73,1441346.43577162,39.766452,-120.973002
2620,1705.53,1442224.28955954,39.767511,-120.983155
2621,1678.15,1442922.11931901,39.769657,-120.99081
2622,1713.27,1443593.99874528,39.775184,-120.994003
2623,1616.24,1444773.48337916,39.779416,-121.006631
2624,1577.4,1445003.81444799,39.780331,-121.004218
2625,1514.96,1445593.3380126,39.785622,-121.003643
2626,1524.78,1446062.36479049,39.786549,-121.008985
2627,1507.32,1446726.76569231,39.787853,-121.016555
2628,1533.59,1447143.38211692,39.788135,-121.021405
2629,1521.89,1447876.05178863,39.791151,-121.029013
2630,1432.5,1448093.08805101,39.790295,-121.031291
2631,1357.69,1448447.63603674,39.793472,-121.031708
2632,1288.38,1449007.58993724,39.795428,-121.037734
2633,1202.48,1450122.1713594,39.801831,-121.047757
2634,1112.62,1450498.69173537,39.802097,-121.043374
2635,1002.4,1450866.7351199,39.80541,-121.043515
2636,899,1451154.50761331,39.807929,-121.044306
2637,991.32,1451417.21333263,39.809486,-121.046616
2638,1110.55,1452165.73931941,39.808525,-121.055268
2639,1093.2,1452802.08988866,39.812257,-121.060908
2640,1070.13,1453348.1780363,39.816402,-121.064341
2641,1049.13,1453982.65571381,39.817863,-121.071505
2642,990.04,1454859.72765019,39.822107,-121.080145
2643,1072.12,1455343.5923432,39.818017,-121.078194
2644,1135.28,1455696.70623758,39.815231,-121.076205
2645,1199.54,1456331.1966939,39.81154,-121.070548
2646,1244.93,1456955.587975,39.807719,-121.075898
2647,1308.04,1457449.94900569,39.804005,-121.079082
2648,1378.99,1458086.45956545,39.809603,-121.07748
2649,1447.2,1458836.84841838,39.81036,-121.086188
2650,1520.51,1459423.70759261,39.815057,-121.089331
2651,1603.22,1459869.55260816,39.815069,-121.094538
2652,1620.53,1460504.73434901,39.820739,-121.095524
2653,1700.18,1461261.64969342,39.822528,-121.104055
2654,1770.24,1462243.18985701,39.829494,-121.111114
2655,1802.76,1463370.2604791,39.838554,-121.117052
2656,1814.4,1464693.48973154,39.849513,-121.123127
2657,1794.37,1465317.49670944,39.850682,-121.130259
2658,1783.83,1466201.3272236,39.856352,-121.137508
2659,1751.2,1466872.30489331,39.861121,-121.142324
2660,1693.15,1467686.09665908,39.857948,-121.133751
2661,1670.37,1468580.39840431,39.863486,-121.126162
2662,1719.58,1469192.79626058,39.868925,-121.12735
2663,1692.28,1469752.96261179,39.871841,-121.122007
2664,1691.92,1470296.81856236,39.874071,-121.116347
2665,1709.43,1470819.66258141,39.878629,-121.114812
2666,1723.26,1471467.08414649,39.884307,-121.116534
2667,1711.11,1472192.1266733,39.890828,-121.116089
2668,1671.99,1472946.29817572,39.89751,-121.117672
2669,1715.73,1473441.78661882,39.901491,-121.12029
2670,1789.4,1473761.84307717,39.901383,-121.12403
2671,1868.35,1474425.36956733,39.904012,-121.130998
2672,1933.38,1474860.0502469,39.90735,-121.128342
2673,1991.54,1475411.01879734,39.911405,-121.132056
2674,2037.92,1476536.40999384,39.921522,-121.132854
2675,2101.04,1477708.05419307,39.932069,-121.132424
2676,2101.48,1478262.71433163,39.933001,-121.138799
2677,2096.29,1479108.90893242,39.938335,-121.14587
2678,2103.02,1479771.86738793,39.942439,-121.151504
2679,2098.72,1480757.50988948,39.950359,-121.156713
2680,2094.3,1481598.12552221,39.955604,-121.163807
2681,2065.17,1482209.28994288,39.959232,-121.169186
2682,2047.79,1483037.78791097,39.961001,-121.178606
2683,1988.19,1483866.45697427,39.966398,-121.185305
2684,1922.58,1484515.45854269,39.967175,-121.192834
2685,1895.19,1485135.63401393,39.970542,-121.198626
2686,1897.05,1486298.07499061,39.974195,-121.211378
2687,1908.75,1487173.55319462,39.974398,-121.221623
2688,1921.73,1488147.52059314,39.975038,-121.232994
2689,1877.73,1488970.45063282,39.975839,-121.242571
2690,1811.87,1489733.17009102,39.981282,-121.248018
2691,1717.22,1490094.74156527,39.979234,-121.251309
2692,1623.09,1490927.56761783,39.984939,-121.257639
2693,1491.55,1491350.62987996,39.988692,-121.258494
2694,1393.87,1491782.35833162,39.991996,-121.261159
2695,1259.67,1492072.67560553,39.994512,-121.260234
2696,1087.98,1492358.83983593,39.996483,-121.262393
2697,973.63,1492696.4098899,39.999523,-121.262441
2698,886.2,1492984.59412356,40.001681,-121.264316
